filename,winner,description,postal address,city,country,value
b08_njoftim_per_dhenje_te_kontrates (465).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnzim me rrobatharëse, rrobalarëse dhe enëlarëse për Institucione Parashkollore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7 560,00"
b08_njoftim_per_dhenje_te_kontrates_1 (119).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sherbime te veçanta kontraktuale per perfaqesin ligjor per nevojat e komunes se Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (873).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti I dokumentacioneve në depo-Arkiva,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,99.02
b08_njoftim_per_dhenje_te_kontrates (170).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (520).pdf,KUVENDI I KOMUNES SE PRISHTINES,"“Rividimi i Projektit kryesor ,unaza qendër Prishtinë “",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"33 332,47"
b08_njoftim_per_dhenje_te_kontrates (737).pdf,KUVENDI I KOMUNES SE PRISHTINES,Punë shtese -Ndertimi i trafos elektrike per ndertesen e Sindrom Down dhe Autizem,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5,878.00"
b08_njoftim_per_dhenje_te_kontrates_2 (82).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me Libra për bibloteken Hivzi Sylejmani,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"19,854.00"
b08_njoftim_per_dhenje_te_kontrates (33).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Pastrimi i objekteve te shkollave fillore ""Gjergj Fishta, Ismajl Qemajli, Asim Vokshi, Dardania, Naim",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"27.691,65"
b08_njoftim_per_dhenje_te_kontrates_1 (64).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirembajtja dimerore e rrugeve dhe trotuareve, debllokimi i kanalizimit atmosferik",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (367).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shenjezimi i fushave sportive dhe kendeve te lodrave me tabela njoftuese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2 700,00"
b08_njoftim_per_dhenje_te_kontrates (388).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pajisje të teknologjisë informative (IT) për Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"37 942,96"
b08_njoftim_per_dhenje_te_kontrates (672).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"68,500.00"
b08_njoftim_per_dhenje_te_kontrates (222).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me kifle për nxënësit e klasave 1-5,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (808).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Rikonstruktimi i hapësirës publike në rrugën “Egnatia”, lagjja Ulpiana- Punë shtesë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17,673.36"
b08_njoftim_per_dhenje_te_kontrates_1 (162).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe gjelbërimi i hapësirave publike-parqeve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"148 200,00"
b08_njoftim_per_dhenje_te_kontrates (64).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i disa rrugëve në fshatin Trudë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"375.501,30"
b08_njoftim_per_dhenje_te_kontrates_1 (33).pdf,KUVENDI I KOMUNES SE PRISHTINES,"' Furnizim me material Administrativ Shëndetsorë""",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (330).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i qerdhes Gezimi Ynë ne bashkfinancim me zyren Japoneze,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"69 900,00"
b08_njoftim_per_dhenje_te_kontrates (760).pdf,KUVENDI I KOMUNES SE PRISHTINES,61. Rregullimi dhe Funksionalizimi i dyerve të garazhave të objektit të zjarrëfikësve në BPZ - Kalabri,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"23,600.00"
b08_njoftim_per_dhenje_te_kontrates (275).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me paisje mjekësore për QKMF dhe QMU RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"134.520,00"
b08_njoftim_per_dhenje_te_kontrates (625).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës Bajram Bahtiri,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"399,944.50"
b08_njoftim_per_dhenje_te_kontrates_1 (135).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi dhe gëlqerosja e shkollave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (449).pdf,KUVENDI I KOMUNES SE PRISHTINES,“Sigurimi Fizik i objekteve te Komunes - procedur e negocuar pa publikim”,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"230 947,20"
b08_njoftim_per_dhenje_te_kontrates (776).pdf,KUVENDI I KOMUNES SE PRISHTINES,32 Mirëmbajtja dhe Servisimi i Pajisjeve Laboratorike dhe Stomatologjike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"18,626.01"
b08_njoftim_per_dhenje_te_kontrates (326).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim emergjent me reagensa serologjik per SARS-COV2 per nevojat e Komunes se Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"55 600,00"
b08_njoftim_per_dhenje_te_kontrates_1 (25).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe servisimi i aparateve kunder zjarrit dhe hidranteve ne objektet e Administrates te,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.830,00"
b08_njoftim_per_dhenje_te_kontrates (72).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me artikuj ushqimor per nevojat e Kuzhines të Institucioneve Parashkkollore ne Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (633).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbimi për analizen e çmimores per sherbimet e mbeturinave ne Komunen e Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"18,500.00"
b08_njoftim_per_dhenje_te_kontrates (799).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i aneksit të Shkollës Pavarësia - punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"72,626.47"
b08_njoftim_per_dhenje_te_kontrates (263).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi I punëtorive lidhur me informimin e akterëve me interes për kriteret e eficiençës se energjisë ne ndërtesa,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.997,00"
b08_njoftim_per_dhenje_te_kontrates (849).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Deratizimi,Dezinfektimi,Dezinfektimi DDD ne SHPMPF-së",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,462.00
b08_njoftim_per_dhenje_te_kontrates_1 (123).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i tualeteve publike ne Parkun e Germise,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17 464,06"
b08_njoftim_per_dhenje_te_kontrates (371).pdf,KUVENDI I KOMUNES SE PRISHTINES,Punimi i shpimeve dhe elaboratit gjeomekanik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (72).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me kabinete te stomatologjise dhe fizioterapise per SHML Dr. Ali Sokoli,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"29.825,00"
b08_njoftim_per_dhenje_te_kontrates (25).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Punimi, furnizimi dhe montimi i shtyllave antipark dhe shtyllat levizese",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42.535,00"
b08_njoftim_per_dhenje_te_kontrates (721).pdf,KUVENDI I KOMUNES SE PRISHTINES,Perpilimi i strategjise per kulture - ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"28,700.00"
b08_njoftim_per_dhenje_te_kontrates_2 (94).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"59,700.00"
b08_njoftim_per_dhenje_te_kontrates (234).pdf,KUVENDI I KOMUNES SE PRISHTINES,Regjenerime urbane - rregullimi i oborreve te shkollave Elena Gjika dhe Dardania - pune shtese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10.776,00"
b08_njoftim_per_dhenje_te_kontrates (664).pdf,KUVENDI I KOMUNES SE PRISHTINES,Konsulencë për themelimin e Shërbimit të Arkitektit të Kryeqytetit për nevojat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"394,984.55"
b08_njoftim_per_dhenje_te_kontrates_1 (318).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Intervenime Infrastrukturore -ndarja zonale në 6 zona,në tërë territorin e Komunës së Prishtinës",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,436,832.00"
furnizim_me_paisje_teknologjike_per_shpmpf-ne_07.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,438.50"
organizimi_i_koncertit_rame_lahaj_with_friends_31.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i koncertit Rame Lahaj with friends,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"84,300.00"
b08_njoftim_per_dhenje_te_kontrates_1 (174).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime për arkivimin fizik të dokumentacionit zyrtar për Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"25 000,00"
b08_njoftim_per_dhenje_te_kontrates (408).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i rrugës Viti-Bullaj Marec,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"189 642,60"
b08_njoftim_per_dhenje_te_kontrates_1 (175).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim me autovetura për shërbimet shëndetësore,",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"197 999,99"
b08_njoftim_per_dhenje_te_kontrates (409).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i cerdhes Xixëllonjat,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"622 890,52"
ndertimi_i_rruges_bajram_bahtiri_faza_e_ii-te_ritender_08.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës Bajram Bahtiri Faza e II-te Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2,899,942.21"
sanimi_i_plote_ne_hidroizolim_termoizolim_dhe_nderhyrje_ne_xhama_ne_dy_faza_ne_pallatin_e_rinise-_ritender_19.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,"Sanimi i plotë në Hidroizolim, Termoizolim dhe ndërhyrje në xhama në dy faza në Pallatin e Rinisë-",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"365,000.00"
b08_njoftim_per_dhenje_te_kontrates (24).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi dhe mirëmbajtja e ashensorëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (370).pdf,KUVENDI I KOMUNES SE PRISHTINES,Blerja e pickup-ve për Kuzhinën Qendrore RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42 900,00"
b08_njoftim_per_dhenje_te_kontrates_1 (73).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi me pajisje për kabinete të fizikes, kimisë dhe biologjisë për shkollat e Komunes se Prishtinës",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"129.027,20"
b08_njoftim_per_dhenje_te_kontrates (720).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me Laptop dhe Furnizim me pc zero client,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"37,483.98"
b08_njoftim_per_dhenje_te_kontrates_2 (95).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i objektit te Arhives se Komunes me infrastrukture percjellese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"313,965.00"
b08_njoftim_per_dhenje_te_kontrates (235).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i infrastruktures rrugore ne rrugen e llapit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"194.438,90"
b08_njoftim_per_dhenje_te_kontrates (665).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i rruges Ilir Konushevci dhe ndertimi i rruges Deshmoret e Ponoshecit dhe Sylejman Vuciterna,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"253,011.70"
dezinsektimi_hapesinor_i_komunes_se_prishtines_negociuar_13.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Dezinsektimi hapësinor i Komunës së Prishtinës – Negociuar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"199,800.00"
b08_njoftim_per_dhenje_te_kontrates_1 (319).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimin e objekteve edukativo arsimore të Komunës së Prishtinës – LOTO 1 dhe LOTO 2,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"528,256.01"
b08_njoftim_per_dhenje_te_kontrates (848).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi dhe Renovimi i Kendeve te Lodrave ne Lagjet e Kryeqytetit - Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"187,695.00"
b08_njoftim_per_dhenje_te_kontrates_1 (122).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me materiale pedagogjike-I,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"24 625,00"
b08_njoftim_per_dhenje_te_kontrates (777).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi, instalimi dhe mirëmbajtja e elektrikës+ elektrikes+ klima",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"48,237.50"
b08_njoftim_per_dhenje_te_kontrates (73).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i xhamave ne shkollat dhe Institucionet tjera komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (327).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Intervenimi dhe mirembajtja ne pompa, kanalizim atmosferik, fontana, kroje publike, monumente dhe mure rezistuese",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (24).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Instalimi I ngrohjes qendrore ne SHFMU ""Avni Rrustemi"" Suteskë, SHFMU ""Ganimete Terbeshi"" Siçevë dhe në SHFMU ""Ditet e Minatorit"" Shashkofc",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42.658,65"
b08_njoftim_per_dhenje_te_kontrates (632).pdf,KUVENDI I KOMUNES SE PRISHTINES,Komunikim te te dhenave-DATA communication GPRS. Sim Card,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8,244.00"
b08_njoftim_per_dhenje_te_kontrates (798).pdf,KUVENDI I KOMUNES SE PRISHTINES,78 Renovimi dhe mirëmbajtja e IEAA-gelqerosja,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"217,129.00"
b08_njoftim_per_dhenje_te_kontrates (262).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi dhe inventarizimi I objektit Qendra per Mbrojtjen e grave dhe Femijeve si dhe disa qendra tjera,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"158.375,70"
30._furnizimi_dhe_montimi_me_pompa_termike._shtepia_e_te_moshuareve_dhe_pa_perkujdesje_familjare-shpmp_16.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,30. Furnizimi dhe montimi me pompa termike. Shtëpia e të Moshuarëve dhe pa Perkujdesje Familjare- SHPMP,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"37,262.13"
b08_njoftim_per_dhenje_te_kontrates_1 (134).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me lende djegese pelet per shkollat fillore dhe te mesme te Komunes se Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (448).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hartimi i projektit “Adaptimi i objektit te shkollës ne Lagjen Kalabria”,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8 850,00"
106._furnizimi_instalimi_dhe_mirembajtja_e_elektrikes_per_institucionet_edukative_arsimore_iea_14.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,"106. Furnizimi, instalimi dhe mirëmbajtja e elektrikës për Institucionet Edukative Arsimore (IEA)",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"47,395.00"
b08_njoftim_per_dhenje_te_kontrates_1 (32).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Sigurimi, vendosja e pajisjeve dhe shërbimet e monitorimit të sistemit të alarmit ndaj thyerjeve - vjedhjeve dhe intervenimit me patroll mobile për tri Njësi të Qendrës për Punë Sociale",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.404,00"
b08_njoftim_per_dhenje_te_kontrates (331).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me paisje mbrotese per punetoret shendetesor ne luften kunder covid 19-pakoja emergjente prishtina1,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (65).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve III,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (761).pdf,KUVENDI I KOMUNES SE PRISHTINES,10 Furnizimi me kafe dhe materiale tjera per bufene e Komunës së Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"25,788.00"
b08_njoftim_per_dhenje_te_kontrates (274).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i strehimores për qentë endacak dhe trajtimi i tyre,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (624).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi dhe mirëmbajtja e paisjeve të fitnesit dhe këndit të lodrave në kryeqytet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11,590.30"
b08_njoftim_per_dhenje_te_kontrates (809).pdf,KUVENDI I KOMUNES SE PRISHTINES,13 Furnizimi me material shpenzues stomatologjik llot V-Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"90,976.00"
b08_njoftim_per_dhenje_te_kontrates_1 (163).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Deratizimi,dezinfektimi dhe dezinsektimi ne objektet shendetesore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"59 482,50"
b08_njoftim_per_dhenje_te_kontrates (736).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,118.81"
b08_njoftim_per_dhenje_te_kontrates_2 (83).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i tribunës lindore për stadiumin 2 Korriku - Faza II,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"146,842.74"
b08_njoftim_per_dhenje_te_kontrates_1 (65).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sanimi i rrugeve dhe ndertimi i mureve ne lagjen Vneshta dhe Kodra e Trimave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"138.637,61"
b08_njoftim_per_dhenje_te_kontrates (366).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi i oborreve dhe rethojave te tereneve sportive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (32).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me inventar per institucionet arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3.965,98"
b08_njoftim_per_dhenje_te_kontrates (389).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sherbime te vecanta kontraktuese per perfaqesim ligjor per nevojat e Komunes se Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"50 000,00"
b08_njoftim_per_dhenje_te_kontrates (673).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrethojave për siguri në mobilitet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4,281.18"
b08_njoftim_per_dhenje_te_kontrates (223).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi ma aparat CDM ( Card Document Machine),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"221.900,00"
b08_njoftim_per_dhenje_te_kontrates (464).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi,prodhimi dhe vendosja e numrave të adresave në Komunën e Prishtinës",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,37"
b08_njoftim_per_dhenje_te_kontrates_1 (118).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Implementimi i dyerve te sigurise se larte, sistemit te qasjes dhe paisjeve tjera per arkiven ne objektin e Komunes se Prishtines",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (872).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Rrugës A - punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"170,000.00"
b08_njoftim_per_dhenje_te_kontrates (171).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirembajtja dimerore e rrugeve dhe trotuareve,deblllokimi i kanalizimeit atmosferik",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (521).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i qendrës kulturore Llukar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"114 243,55"
b08_njoftim_per_dhenje_te_kontrates_3 (17).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi I materialeve dhe mbetjeve qe permbajne Azbest,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"286,250.00"
b08_njoftim_per_dhenje_te_kontrates (608).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve për zonat rurale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13,416.00"
b08_njoftim_per_dhenje_te_kontrates_2 (17).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Vazhdimi i ndërtimit të rrugës Sharban -KOLIQ""- Prishtinë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"402.097,12"
b08_njoftim_per_dhenje_te_kontrates (258).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i aktiviteteve per festat e fund vitit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"57.500,00"
b08_njoftim_per_dhenje_te_kontrates (49).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Riparimi i objekteve te bashkësive lokale ne Bardhosh,Mramor dhe Koliq",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"92.846,76"
b08_njoftim_per_dhenje_te_kontrates_1 (231).pdf,KUVENDI I KOMUNES SE PRISHTINES,Master plani per rigjenerimin e lagjes Kodra e Trimave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"265,600.00"
b08_njoftim_per_dhenje_te_kontrates (433).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirembajtja verore e rrugeve dhe trotuareve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"230 066,08"
b08_njoftim_per_dhenje_te_kontrates (599).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me ushqimore për familjet e cenushme të komuniteteve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"18,525.60"
b08_njoftim_per_dhenje_te_kontrates (576).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndertimi i rruges Brigada Lirise,faza e dyte-lagja Qelaj-Pune shtese",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8 782,52"
b08_njoftim_per_dhenje_te_kontrates (126).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ingjizimet Gjeodezike për zonat,Qagllavicë dhe Hajvali",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"48.991,92"
b08_njoftim_per_dhenje_te_kontrates (825).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi,Rinovimi dhe mirmbajtja e hapësirave ekzistuese sportivie (në lagjet Dardania, Qendër, Bregu i Diellit,Mat, Gërmi, Koliq, Besi, Arbëri, Emshir, Lagjia e Universitetit, Barilevë dhe në Qendër",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"30,940.92"
b08_njoftim_per_dhenje_te_kontrates_2 (40).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me paisje kuzhine per Kuzhinen Qendrore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13 000,00"
b08_njoftim_per_dhenje_te_kontrates_1 (289).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me mbathje për Institucionet Parashkollore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3,280.00"
b08_njoftim_per_dhenje_te_kontrates_1 (323).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Urës në Fshatin Barilevë (Zgjerimi i urës në Drenovc-Prugovc) - aneks kontratë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"21,048.50"
b08_njoftim_per_dhenje_te_kontrates_1 (266).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Angazhimi I 5 eksperteve per pune dhe detyre specifike, menaxhim te kontratave per nevojat e Komunes se Prishtines",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"41,400.00"
b08_njoftim_per_dhenje_te_kontrates_1 (49).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
